b1px,b1py,b1pz,b1e,b2px,b2py,b2pz,b2e,a1px,a1py,a1pz,a1e,a2px,a2py,a2pz,a2e,class,weight
38.3908,-28.7915,-2.55037,48.2792,20.9715,-37.7806,-15.5863,46.2259,-45.9633,127.53,-76.5688,155.69,-8.95297,-15.4295,22.3785,28.6186,1,2.8273e-09
-125.397,-158.119,-113.17,231.632,19.7407,-108.745,-152.815,188.802,56.9634,162.137,474.17,504.351,85.4805,21.0347,189.066,208.555,1,2.8273e-09
11.0641,155.443,161.325,224.595,-80.1041,-20.564,-90.0628,122.603,88.6924,-70.2325,-6.95779,113.346,-14.4863,-45.8978,66.058,81.732,1,2.8273e-09
-58.2688,46.3736,11.5552,75.6214,10.1139,59.9399,-1.57229,61.1243,4.3595,-108.442,6.9563,108.752,44.6006,-16.4902,-70.0348,84.6523,1,2.8273e-09
-60.3979,23.6776,-545.927,549.838,-60.4385,10.9575,-282.035,288.691,110.345,-31.3394,-243.101,268.806,28.7928,-14.9971,9.29028,33.7676,1,2.8273e-09
76.198,65.4193,-21.3523,103.882,87.7381,-24.5997,140.426,167.497,-88.872,-79.9214,-26.2135,122.363,-100.04,-1.77544,76.4996,125.95,1,2.8273e-09
-16.381,67.8096,75.967,104.001,20.132,27.0132,25.5602,42.4569,28.7827,-92.4164,-96.2566,136.508,-47.459,-64.0826,-256.262,268.382,1,2.8273e-09
10.2137,37.6457,238.49,241.743,36.7874,-3.56897,236.421,239.44,-74.9719,-58.943,135.682,165.845,23.7201,27.5495,102.641,108.889,1,2.8273e-09
34.1822,-6.11727,129.522,134.134,-33.124,6.30482,-72.6621,80.208,-60.9614,43.545,-17.4568,76.9233,17.2544,-40.482,33.6713,55.41,1,2.8273e-09
-148.015,-157.677,-48.2386,222.137,93.1942,-10.8306,-302.686,317.045,192.459,130.137,281.743,365.178,27.8763,93.9883,205.511,227.696,1,2.8273e-09
112.338,62.6656,-283.122,311.159,46.3669,70.6186,-343.469,353.77,-213.829,-137.47,47.7006,258.643,16.6328,-19.946,-4.65155,26.3842,1,2.8273e-09
98.9755,78.7377,37.0185,131.993,59.0182,-0.171626,2.28454,59.3546,-97.6543,-94.2156,74.2136,154.663,-38.096,31.4673,-12.1175,50.8756,1,2.8273e-09
-56.3581,65.1394,194.306,213.188,-56.5764,2.7665,191.145,199.507,74.3159,-109.344,93.5964,161.986,75.6474,22.1899,21.6764,81.7606,1,2.8273e-09
50.8989,-21.4544,-78.654,96.8204,42.4462,30.049,-77.7727,94.1047,-97.0854,32.2934,21.4239,104.534,-12.1905,-49.5737,-36.052,62.4972,1,2.8273e-09
-99.5167,-38.7244,145.928,181.131,23.8341,-72.2878,319.531,328.527,105.05,93.8497,-342.828,370.641,21.0239,42.9122,-13.289,49.599,1,2.8273e-09
-19.4625,81.3324,-201.651,218.637,-34.9628,58.4645,170.457,183.706,47.9828,-73.9363,-91.4951,127.044,-0.610522,-71.5133,31.7945,78.265,1,2.8273e-09
-92.8309,-245.418,-437.563,510.583,-28.388,45.6185,-199.434,206.761,95.5834,224.693,-11.3767,244.443,-34.5369,29.9622,-8.29685,46.469,1,2.8273e-09
-143.01,-2.02765,92.1969,170.741,-41.4468,8.67089,4.74167,43.5308,144.617,-7.48798,-90.1616,170.585,91.4451,55.1347,23.6274,109.363,1,2.8273e-09
-63.3536,108.37,-50.0789,136.429,4.69545,45.8999,-77.4978,90.3737,41.7735,-132.159,-95.168,168.131,42.9894,-18.5553,26.7545,53.9276,1,2.8273e-09
141.6,-10.4486,282.262,316.113,13.9336,87.021,34.8975,95.2946,-124.277,-4.17479,244.381,274.197,-30.5612,-39.6607,10.5825,51.1756,1,2.8273e-09
-79.3467,-32.8542,-152.093,174.891,-44.3346,7.92935,-94.2351,104.672,139.112,-6.25815,24.0961,141.322,15.9722,48.6395,-32.1586,60.4573,1,2.8273e-09
-132.819,-3.65452,-71.2443,151.758,-99.4054,-15.6135,-146.398,177.922,155.991,81.1541,-165.981,241.803,19.6471,24.9812,-158.605,161.758,1,2.8273e-09
-14.5839,108.224,107.002,153.339,-78.9969,29.318,111.615,140.135,182.499,-145.632,-24.2325,234.737,-11.2852,10.6784,-7.72533,17.3512,1,2.8273e-09
-26.669,96.6108,-298.438,315.139,-35.5481,37.6221,-40.6821,66.0727,50.0175,-111.743,-34.089,127.084,12.7889,1.67765,48.0384,49.7399,1,2.8273e-09
127.491,111.404,-357.154,395.336,-28.6149,-40.981,82.6938,96.7483,-117.888,-15.4154,-15.3603,119.88,16.7236,-21.7807,37.3678,46.3727,1,2.8273e-09
268.278,-112.876,20.5794,292.325,13.1639,-33.48,20.3899,41.6595,-213.194,49.4005,-456.047,505.837,-49.9688,41.3384,-37.8832,75.1058,1,2.8273e-09
-32.3075,-56.014,1.04941,66.2679,-40.226,-18.8534,40.9682,60.6638,29.93,43.2718,-202.601,209.321,28.1677,33.4647,2.74429,43.8273,1,2.8273e-09
-51.7601,-40.9937,-64.4128,92.5587,-34.0447,-1.05211,-25.6629,42.813,86.6628,93.3862,-707.532,718.911,1.172,12.5716,0.0348978,12.6261,1,2.8273e-09
49.5869,-67.1355,-133.201,157.391,-9.55756,56.2149,-112.456,126.245,-49.977,64.5059,-112.453,138.94,-30.262,-57.9764,-50.0233,82.3371,1,2.8273e-09
69.2552,-17.5742,182.509,196.071,37.5069,17.9438,68.5522,80.4493,-122.405,-12.3286,333.428,355.4,-1.8095,34.1748,16.9723,38.2002,1,2.8273e-09
56.8369,-23.9462,-181.053,191.328,47.2156,-8.45614,0.989612,48.5817,-54.1627,63.4274,-17.5668,85.2363,-37.7362,-35.0614,54.7119,75.1446,1,2.8273e-09
-2.82215,63.1291,69.9136,94.5887,-50.1569,36.9229,50.2644,80.4063,9.74553,-76.5081,-44.4668,89.0267,28.606,31.1086,-103.656,111.94,1,2.8273e-09
-270.346,59.157,175.351,328.406,161.067,-60.8038,-288.105,335.827,91.1695,-50.6909,30.8446,108.779,46.7664,37.0942,102.724,118.808,1,2.8273e-09
117.039,34.2807,-450.635,467.414,-63.629,37.7183,-50.2691,90.3661,-81.8559,-147.791,-317.03,359.236,6.27827,19.8065,-80.5222,83.1597,1,2.8273e-09
67.4674,90.6066,143.705,183.187,26.5871,23.5809,23.1976,42.5595,-35.544,-144.452,-239.276,281.749,1.90809,19.1618,-111.604,113.253,1,2.8273e-09
76.3566,-25.9782,-50.4937,95.7426,0.525911,41.1461,-205.33,209.472,-64.6645,-65.4628,-52.8527,106.114,6.97605,40.8432,6.42405,41.9297,1,2.8273e-09
-70.7349,62.7299,51.3379,107.857,-12.8237,32.9835,3.61199,36.368,75.5704,-7.59348,-158.588,175.838,-21.6804,-61.5071,-43.3608,78.3156,1,2.8273e-09
-68.2149,-0.023983,-10.6437,69.5289,-16.2339,-44.4824,-31.9673,57.4158,69.4248,50.2897,19.1545,87.8394,-24.5607,-43.1024,3.48769,49.7314,1,2.8273e-09
56.1154,373.278,-156.738,411.298,47.8129,-233.532,840.962,874.383,-39.3654,-135.849,210.654,253.731,-68.9166,-6.18334,41.8783,80.8797,1,2.8273e-09
-54.207,-14.8196,6.15955,57.0535,-14.8906,30.6366,7.56965,35.1053,105.833,13.7492,13.7385,107.603,-0.364292,-31.7001,65.7721,73.0137,1,2.8273e-09
5.8868,-63.4695,-140.373,154.48,20.7639,26.4634,45.5303,56.78,-10.619,58.2628,-76.0141,96.3611,-50.4739,0.363679,33.8359,60.7669,1,2.8273e-09
-71.5528,-49.0641,97.8952,131.33,35.7711,-11.5432,-12.3657,39.8902,74.2854,25.0168,247.675,259.783,-9.8191,67.7023,59.8536,90.8981,1,2.8273e-09
81.5055,-87.9354,20.609,121.917,-74.6127,-54.8003,108.599,143.012,0.938385,102.62,77.3073,128.484,92.997,22.7491,46.3574,106.372,1,2.8273e-09
-52.6401,-37.7369,-21.6984,69.236,-22.1426,39.3261,265.728,269.676,63.9674,59.445,-60.0171,105.96,45.1847,-66.6425,-62.7394,102.074,1,2.8273e-09
25.5659,-50.8535,-151.682,162.245,37.4065,-24.3753,-252.529,256.522,26.9376,73.4265,70.6227,105.379,-52.5183,10.7784,175.786,183.78,1,2.8273e-09
-254.901,129.698,271.092,394.248,38.06,-75.3092,-30.8153,90.0622,85.0395,13.7539,-382.386,391.969,64.5284,-36.2997,-72.1054,103.348,1,2.8273e-09
6.66169,87.9575,194.121,213.691,-15.4599,37.6362,95.1596,103.719,13.8663,-129.146,396.817,417.534,-7.08279,15.1782,4.40217,17.3183,1,2.8273e-09
-49.0122,-56.1864,-28.404,80.2014,-9.79655,35.4283,-87.6057,95.0913,104.464,-2.41883,-101.435,145.628,-37.918,1.84176,-57.9281,69.2591,1,2.8273e-09
-19.6153,31.7326,219.202,222.392,1.61677,37.1167,41.869,56.0713,59.9556,-28.4934,-28.565,72.2669,-48.1119,-44.0505,-115.243,132.425,1,2.8273e-09
65.9956,-126.715,-30.3995,147.119,27.2386,-44.729,-56.263,77.1753,-68.1444,149.697,195.005,255.107,20.0384,-9.66063,65.9898,69.6385,1,2.8273e-09
18.7186,-134.245,236.714,272.846,-11.5121,40.1207,-81.7559,91.9595,47.1876,72.1324,173.503,193.735,-24.9791,36.2276,-6.23298,44.4438,1,2.8273e-09
-41.9539,-102.812,-122.269,165.418,10.6801,50.5788,-189.627,196.704,27.3363,89.8345,-157.54,183.402,-3.77314,-37.4442,-139.746,144.725,1,2.8273e-09
-52.6186,-15.1982,-9.72627,56.5019,-30.075,14.7212,11.4198,35.7693,95.1754,6.32467,-328.466,342.036,-40.0182,-18.3784,-104.75,113.63,1,2.8273e-09
-23.6272,-39.1067,34.2372,57.3508,0.530455,-35.7275,190.693,194.052,-35.118,135.809,-172.612,222.423,42.3036,1.41796,-38.7642,57.3957,1,2.8273e-09
9.5624,-189.37,-621.464,649.944,-1.4683,-42.6227,-63.2956,76.524,-91.0436,187.542,146.757,254.948,17.166,92.7435,1.96524,94.3392,1,2.8273e-09
-38.6602,-31.9554,8.78502,51.2883,-27.7918,17.9032,-12.4343,35.7247,46.4739,13.2257,-28.2628,55.978,-0.843086,30.491,89.5171,94.5713,1,2.8273e-09
-81.1763,-64.4991,39.9481,111.637,-54.0335,37.0087,-66.9672,94.5877,157.794,-31.9834,-96.0217,187.462,8.84808,35.4492,11.2904,38.2414,1,2.8273e-09
28.0248,30.4071,-15.4703,44.5119,-0.584879,36.1016,-12.7232,38.6244,11.4485,-125.086,-40.7831,132.064,-19.4135,-22.3709,-107.121,111.141,1,2.8273e-09
20.5935,-57.1112,142.073,154.535,44.528,2.30464,-57.5031,72.8603,-14.2396,92.2765,-83.5413,125.287,-36.6591,-34.7888,-41.1756,65.1888,1,2.8273e-09
-16.6136,-42.8148,-43.21,63.2624,-17.235,-36.5763,-78.9306,88.7643,43.8699,67.9438,-150.465,170.823,75.9374,5.25097,-9.96261,76.768,1,2.8273e-09
-45.1784,-29.2072,184.143,192.005,-14.4186,44.4169,-27.7044,54.5954,46.1742,67.7014,19.9975,84.3531,21.9044,-43.2686,70.4043,85.4911,1,2.8273e-09
255.164,-188.238,164.42,358.854,-2.28731,86.0401,-310.04,322.099,-162.272,-36.9268,-12.7617,166.909,10.3494,22.0338,-23.2657,33.6733,1,2.8273e-09
129.992,139.521,-6.19491,191.301,124.382,74.1304,-61.204,157.781,-338.038,-181.656,-273.429,471.203,-3.49257,-25.2393,-52.8658,58.6857,1,2.8273e-09
-106.848,-9.90569,-223.033,247.629,-73.8421,19.1768,-213.042,226.49,176.976,-19.8253,-3.3548,178.114,19.4243,-7.97544,60.8812,64.4006,1,2.8273e-09
31.7539,-163.699,431.841,462.991,55.5073,-121.523,234.739,270.469,1.1213,298.857,-552.506,628.156,21.1068,-3.65324,-60.8555,64.5154,1,2.8273e-09
34.8414,58.9259,-35.4886,77.4492,35.035,-10.5352,91.2849,98.5506,-69.9162,-22.7425,-136.074,154.666,7.78759,-52.3337,2.87584,52.9881,1,2.8273e-09
-61.5749,-48.0246,3.33568,80.1101,-63.3057,-6.16918,-61.9461,89.34,127.627,8.78755,-243.344,274.922,18.04,31.1214,0.507719,35.9756,1,2.8273e-09
-22.9638,53.4086,-289.111,295.028,-33.3396,25.7063,122.018,129.186,21.4749,-31.5632,-16.5058,41.5914,31.322,-14.9812,153.058,156.947,1,2.8273e-09
-4.79563,-57.1595,-290.154,295.959,30.4974,-43.536,-178.175,185.981,-18.9684,138.839,11.456,140.596,-50.4745,4.20394,47.5812,69.4933,1,2.8273e-09
47.1938,-5.44106,209.421,214.894,31.45,32.125,242.332,246.513,-85.1338,-68.0958,-18.0659,110.504,-42.1031,23.1028,-94.6914,106.174,1,2.8273e-09
-56.9396,-18.5874,-202.364,211.187,-45.9904,-21.4736,-13.8971,52.9164,46.7732,76.2424,55.628,105.333,13.7639,-44.5013,62.491,77.9418,1,2.8273e-09
62.9305,-21.0436,94.1148,115.652,1.07516,54.6523,522.265,525.189,-73.258,30.3464,-32.0868,85.5407,16.7194,-53.2653,-51.9162,76.2366,1,2.8273e-09
92.4181,33.5337,-385.282,397.776,-40.7775,18.4227,44.6154,63.6371,5.02624,-99.6319,-1.07027,99.7644,-28.7603,32.2972,-8.27162,44.0304,1,2.8273e-09
-130.98,219.083,136.821,289.904,1.3565,33.8728,0.297985,34.4501,88.9188,-93.5314,-581.952,596.09,-29.0147,-123.938,-647.634,660.024,1,2.8273e-09
36.0364,131.741,257.273,291.39,-23.2592,52.9757,67.9663,89.3983,-15.6781,-42.6309,-65.7178,79.8876,9.13409,-36.8689,-211.273,214.661,1,2.8273e-09
-54.5008,40.1036,-28.532,73.7218,-40.2348,-4.38519,8.56786,41.6708,88.1951,-120.444,184.892,237.635,32.7483,25.146,17.7589,44.9461,1,2.8273e-09
-90.8329,-85.7512,-32.8551,129.884,19.3228,26.7364,-102.104,107.386,81.3085,56.0548,-11.4362,99.4183,-26.8222,-14.906,-38.1491,48.9589,1,2.8273e-09
-60.982,15.4608,51.3396,81.4813,19.1653,-52.675,-74.1302,93.3512,21.1682,73.8157,-136.349,156.486,34.1512,-19.0879,8.56476,40.05,1,2.8273e-09
48.5917,97.6009,-98.2153,147.137,31.0047,32.1175,-170.503,176.373,-76.6922,-99.4232,-217.452,251.101,1.76995,-54.5259,-2.37599,54.6064,1,2.8273e-09
-28.1552,35.9652,-2.77582,45.913,7.16504,-40.5332,29.3772,51.2186,12.9573,86.9661,-498.874,506.563,17.546,-45.1244,-273.432,277.686,1,2.8273e-09
-181.17,100.062,-255.319,329.094,60.0223,-28.1726,78.7907,103.139,112.086,-89.6137,-497.002,517.306,4.57232,20.669,-13.8036,25.2716,1,2.8273e-09
109.603,43.0985,21.8468,120.583,-40.9612,-1.10886,7.37437,41.7014,-56.6935,-57.6353,-38.3731,89.4901,-19.6386,4.18988,68.1583,71.0548,1,2.8273e-09
181.11,-98.7228,-310.163,372.703,47.0943,-5.2768,-36.5562,60.2204,-167.228,25.4215,-46.3622,175.388,-95.2936,122.402,-8.45767,155.353,1,2.8273e-09
-274.116,204.562,-205.924,399.367,-45.0845,114.872,-80.963,147.983,275.819,-216.463,-40.6241,352.963,97.2624,-104.75,-98.5697,173.633,1,2.8273e-09
28.4619,147.215,280.444,318.122,-3.35954,48.9897,213.151,218.826,31.2169,-162.626,-164.627,233.503,-56.0709,-35.034,-119.819,136.85,1,2.8273e-09
38.2231,81.2519,887.771,892.383,52.5155,-9.03619,367.508,371.39,-118.942,-53.9372,152.483,200.767,7.78363,25.795,95.0767,98.8208,1,2.8273e-09
-106.407,52.8405,-82.236,144.934,28.907,100.647,-261.501,282.365,108.564,-77.8869,4.79311,133.699,38.8107,-78.0911,-95.0026,128.957,1,2.8273e-09
38.8541,-153.205,187.896,247.023,-72.4887,116.217,296.468,326.722,29.665,95.3002,15.47,101.002,26.6068,-40.0166,8.60731,48.8194,1,2.8273e-09
96.5213,39.0679,-236.013,258.128,-30.9428,71.2344,-162.248,179.939,-92.7028,-83.1744,6.58532,124.72,19.8744,-74.3994,64.8344,100.667,1,2.8273e-09
-102.62,-85.3257,97.1066,165.27,-63.9781,-43.4977,-147.915,167.278,193.149,95.308,-254.509,333.414,14.4776,30.0184,-156.429,159.94,1,2.8273e-09
142.549,-20.6441,254.106,292.2,36.9995,-0.298469,20.3571,42.4989,-227.413,-16.6757,273.343,355.965,-3.53892,33.9436,26.1066,42.9679,1,2.8273e-09
95.6623,-1.48943,-133.133,164.067,-68.0417,5.03569,-393.925,399.826,-21.4232,-77.9782,-37.8301,89.2786,-20.4758,46.791,4.39161,51.2634,1,2.8273e-09
-42.3277,-153.003,127.16,203.577,-101.183,-95.5891,102.132,172.964,156.92,131.149,-77.0212,218.532,88.9506,76.2574,52.4831,128.382,1,2.8273e-09
-53.2306,-43.0177,-29.0396,74.707,-32.4267,55.6678,45.2039,78.9011,68.3451,29.9259,-70.705,102.79,7.64567,-35.7483,34.5203,50.2797,1,2.8273e-09
-9.90677,-130.08,148.94,198.136,-75.4985,-92.9789,184.265,220.014,79.8206,169.065,216.482,286.04,30.635,13.8275,-11.6185,35.5625,1,2.8273e-09
38.2147,-177.372,58.8663,191.166,-57.9835,8.56516,112.41,126.993,123.148,95.273,-291.817,330.756,-13.884,50.0254,-29.5523,59.7381,1,2.8273e-09
-64.536,-78.9243,-154.949,185.757,-45.4941,-29.5649,-38.2935,66.6816,82.8012,121.528,-18.7681,148.248,25.3263,-14.4742,36.7716,46.9369,1,2.8273e-09
-94.6278,110.675,134.941,198.937,-37.4765,10.2566,112.697,119.48,79.6636,-162.16,178.297,253.834,29.3239,-6.8242,141.108,144.284,1,2.8273e-09
-109.091,113.577,-238.609,286.435,-39.3993,76.8995,44.532,97.4167,103.168,-156.315,-107.714,216.057,-16.7021,-108.216,-6.20563,109.673,1,2.8273e-09
-5.75005,32.7091,-204.098,206.863,-10.5718,31.4527,-80.2919,87.1989,-70.3739,-104.078,166.692,208.737,30.9318,11.9119,54.0249,63.3826,1,2.8273e-09
-69.3548,-15.2561,349.591,356.785,-42.2068,-2.0336,344.044,346.646,126.349,85.0256,392.636,421.137,-23.0751,11.879,146.47,148.752,1,2.8273e-09
-47.9577,-39.5183,-83.405,104.183,35.9702,16.9446,129.458,135.537,-28.8768,-53.0944,5.99375,60.7355,30.4526,39.688,78.3074,92.9223,1,2.8273e-09
78.8775,41.7607,5.28906,89.9039,-28.1002,21.2629,-29.1248,45.8993,-83.0495,0.825822,-24.2345,86.5172,26.3184,-49.5872,22.3688,60.431,1,2.8273e-09
-92.0229,4.6207,-2.66837,92.4961,-22.2182,39.9717,-64.3271,79.1145,88.048,-80.8497,-161.809,201.175,27.933,38.8535,-16.3254,50.5605,1,2.8273e-09
-22.2116,-102.719,454.619,466.664,-67.3857,-33.6062,407.425,414.383,270.511,116.632,51.0452,298.973,-0.727979,33.5945,26.6376,42.8798,1,2.8273e-09
14.3936,170.095,65.9717,183.683,-36.2066,63.2973,7.45421,73.9445,15.0211,-146.493,-162.795,219.518,81.9526,-39.0938,-44.2778,101.02,1,2.8273e-09
-47.7699,-29.7179,81.7792,99.5014,-30.6785,-29.2322,-24.2604,49.1417,1.95144,71.8029,-292.267,300.964,35.2511,6.23548,-7.98118,36.6772,1,2.8273e-09
-109.065,89.0419,225.198,265.797,66.6635,41.7288,72.3992,107.15,3.88052,-113.877,-19.1308,115.537,34.5209,-42.7848,80.3418,97.3501,1,2.8273e-09
79.1189,155.119,23.4508,176.321,-146.553,-6.17005,37.4589,151.631,0.352603,-138.66,-57.786,150.22,29.7491,-125.379,65.9311,144.747,1,2.8273e-09
-31.5633,-34.7262,243.104,247.624,43.0029,-4.18762,-99.0134,108.195,-64.6757,-35.0233,24.8307,77.6282,15.0846,41.5167,-36.7251,57.4449,1,2.8273e-09
-67.1282,33.0949,243.15,254.474,-32.664,20.6648,70.1835,80.288,105.578,-130.057,-14.1019,168.108,37.2968,27.2229,13.7733,48.1855,1,2.8273e-09
-3.4803,61.9054,28.2997,68.3849,10.2749,-35.207,-92.9901,100.126,-59.0703,-67.772,70.6573,114.345,32.7076,24.4773,53.0761,66.9776,1,2.8273e-09
58.5723,161.578,-117.051,212.279,-7.08738,47.0513,-112.59,122.413,-7.55188,-172.748,2.00728,172.925,-10.7685,-108.211,-107.2,152.7,1,2.8273e-09
-52.6034,-58.1223,-56.8408,97.008,59.7636,-26.3678,14.7261,67.1345,-52.133,65.7462,-455.341,463.008,4.19416,-24.8001,-21.0062,32.7703,1,2.8273e-09
-42.1505,-70.8377,50.8235,97.311,20.2121,-29.5657,-20.6708,41.6118,57.0653,114.565,79.0907,150.456,-53.6006,41.6194,87.5859,110.799,1,2.8273e-09
-47.9427,42.2204,47.7397,79.9188,-30.7858,-33.3163,-178.476,184.252,89.6331,3.02361,184.572,205.207,-26.8447,-49.4447,82.5031,99.8608,1,2.8273e-09
19.122,71.5833,56.9476,94.1251,15.2742,68.5793,100.957,123.348,-71.5849,-150.05,-177.161,242.952,46.8503,-39.2177,-79.64,100.377,1,2.8273e-09
-11.2555,41.493,-32.1222,54.2803,24.5094,28.0148,-14.0649,40.3351,-67.114,-16.9183,-86.016,110.405,47.749,-40.8393,-28.9304,69.1721,1,2.8273e-09
-46.3134,-27.3645,-32.5339,63.0576,-23.8607,33.0101,112.393,119.657,92.0312,-42.5535,112.161,151.198,-31.132,-18.7931,122.858,128.127,1,2.8273e-09
-60.8374,57.5119,398.485,407.249,41.3492,-59.9585,1.0207,73.1934,-57.138,-15.7215,315.453,320.971,31.8569,-21.7707,26.6856,46.9143,1,2.8273e-09
99.5585,-37.5862,-40.4454,114.602,30.9375,13.6712,-136.551,140.74,-79.6153,62.6941,41.3766,109.459,-53.6648,-31.6602,128.413,142.731,1,2.8273e-09
-14.3496,-60.2458,240.53,248.482,37.3205,-5.35155,-134.943,140.178,-68.386,98.2973,10.5125,120.206,12.9195,-28.2354,-8.82623,32.2809,1,2.8273e-09
-140.098,-85.8638,115.153,201.736,-49.8226,-1.07647,41.0049,64.9649,99.0274,11.9397,-13.1739,100.611,19.5624,39.342,-49.7512,66.3751,1,2.8273e-09
55.5614,-29.5982,21.2672,66.7184,34.6507,15.623,24.9851,45.8307,-91.5764,15.7494,-42.1887,102.05,-13.947,11.1118,63.6974,66.1464,1,2.8273e-09
-49.6648,-47.0114,-70.3666,98.4887,-10.1223,59.5228,-1.65555,61.2777,66.5179,24.5002,24.6272,75.0425,5.90517,-31.8108,-72.6074,79.4898,1,2.8273e-09
124.411,-12.7977,107.497,166.303,48.5775,-13.9541,126.901,136.818,-282.61,-71.0471,-168.693,336.71,-26.161,27.3895,-52.4095,64.6633,1,2.8273e-09
-16.9046,49.4462,-124.529,135.249,-25.6737,-26.3458,84.1426,91.8535,21.764,-78.6673,-37.6384,89.8825,30.1282,47.3809,-15.8278,58.3368,1,2.8273e-09
-19.7275,-64.9088,-46.9412,82.6187,-25.1968,21.1578,68.6544,76.2165,20.5203,93.7021,45.9632,106.366,41.2596,-35.7711,39.4656,67.3756,1,2.8273e-09
-99.3121,-88.0075,43.7084,140.194,22.4056,-51.3337,21.6416,60.2144,58.3158,124.258,115.215,179.207,14.536,70.0615,-30.5175,77.7897,1,2.8273e-09
-46.2353,-7.94317,83.7214,96.0496,-34.6649,-4.82207,-71.0242,79.3884,78.1696,55.8021,93.1386,133.788,7.13935,-54.0391,46.658,71.7508,1,2.8273e-09
83.8618,-69.542,320.062,338.326,-7.13903,81.6227,218.25,233.501,-71.3665,-58.1586,34.9765,98.4833,49.0193,-1.68596,10.6194,50.1847,1,2.8273e-09
-61.1303,78.3497,-37.6477,106.773,-21.5292,-25.4972,100.107,105.615,131.261,-103.169,101.783,195.533,-7.32968,-31.5961,-23.5286,40.0704,1,2.8273e-09
-138.924,-54.2861,388.664,416.601,-31.6005,17.9878,194.771,198.183,85.769,58.6565,11.2183,104.512,47.9093,-61.3761,8.56769,78.3309,1,2.8273e-09
61.7706,162.792,79.3479,192.84,-0.478725,50.271,267.116,272.034,-95.9381,-175.047,282.66,346.038,14.9994,-140.703,107.931,177.965,1,2.8273e-09
-21.4244,-82.3815,-24.4068,88.925,18.6555,-32.3177,-22.6961,44.1655,74.9133,77.4713,-54.2949,120.672,-48.8101,54.1442,-39.0619,82.7034,1,2.8273e-09
-10.7924,-112.367,-469.551,483.012,1.66298,-41.5984,-74.9282,86.117,51.3723,96.4984,57.6646,123.597,-40.4511,101.106,-27.667,112.357,1,2.8273e-09
2.83659,-59.6738,114.087,129.077,14.6895,-37.911,51.0156,65.3168,-3.37611,54.305,-76.2406,93.6646,24.132,22.8883,46.297,57.0056,1,2.8273e-09
79.8616,-43.5735,-378.533,389.612,17.9136,-34.3552,-139.729,145.027,-67.0677,99.8362,-114.82,166.28,-65.7388,-0.60331,-196.064,206.792,1,2.8273e-09
-88.4701,-98.2721,332.843,358.402,86.7066,52.8089,-10.0726,102.299,67.0312,27.8184,142.486,159.904,-38.8708,50.9967,35.3825,73.2361,1,2.8273e-09
-47.3572,-18.8723,-15.0285,53.5078,-46.9934,2.28933,-4.70826,47.6128,82.7614,-56.5672,224.977,246.301,36.337,60.8838,130.957,148.92,1,2.8273e-09
-24.6585,-124.025,233.999,266.157,-5.00925,-81.1548,244.683,258.009,74.6639,98.5617,-70.2709,142.222,-48.3403,112.744,-36.8746,128.093,1,2.8273e-09
73.2002,-11.476,-64.6453,98.8812,30.9512,23.9639,-321.236,323.695,-74.868,-56.8378,83.9715,126.044,-71.1865,44.311,0.921782,83.856,1,2.8273e-09
-54.8487,-23.3357,29.2183,66.6271,13.5138,35.0311,-7.34324,38.3781,-17.5142,-48.8033,-44.0859,68.0594,30.146,40.9748,-179.306,186.383,1,2.8273e-09
217.632,97.6131,251.837,347.038,38.4293,-1.40721,37.9055,54.1517,-240.639,-127.594,666.752,720.24,-17.7959,24.3655,110.926,114.956,1,2.8273e-09
21.8614,71.0583,38.4028,83.9923,-36.4904,37.0293,92.4441,106.256,-30.3632,-110.693,-12.6285,115.474,51.4687,5.63083,-26.1728,58.015,1,2.8273e-09
49.8661,63.7667,-54.9185,98.405,31.4122,25.4753,123.132,129.707,-117.382,-29.399,-222.261,253.067,7.45668,-67.6009,-96.8592,118.352,1,2.8273e-09
-70.5109,-44.7733,-54.9095,100.32,-56.4602,-13.8826,-127.077,139.964,143.079,58.52,-141.1,209.298,-22.0467,19.4975,-0.106142,29.4316,1,2.8273e-09
80.6171,-76.4,147.203,184.562,-2.09743,59.015,42.9014,73.1344,-60.395,-31.5431,78.9802,104.309,-26.7286,-25.8659,-45.9812,59.1416,1,2.8273e-09
102.126,105.266,193.196,242.616,18.773,-68.9473,158.052,173.688,-117.077,-67.5256,-146.791,199.535,-74.7774,29.334,-12.9956,81.3697,1,2.8273e-09
-61.7973,-3.76351,6.68902,62.6965,-2.4551,-35.8938,-0.10818,36.409,99.7243,2.67266,6.51883,99.9728,-33.5679,24.9298,14.3666,44.212,1,2.8273e-09
51.8867,19.7124,-327.513,332.293,-36.4359,25.8485,24.3625,50.9725,-62.269,-90.4164,82.7114,137.454,24.568,10.3595,76.0268,80.5667,1,2.8273e-09
-203.41,-83.8901,287.84,362.768,-28.3072,-27.6474,82.5776,91.9304,168.502,64.9004,-10.7983,180.891,-15.8534,35.0991,-16.1057,41.7453,1,2.8273e-09
16.1293,30.5643,66.1807,74.7968,20.0388,26.9856,0.558449,33.813,-37.1498,-105.722,-47.3797,121.664,-108.295,-18.1817,12.4603,110.515,1,2.8273e-09
10.033,79.0346,-141.609,163.52,33.7719,-18.1944,21.322,44.2617,-24.9689,-32.3131,-68.8297,80.0319,-6.5851,-24.017,54.2145,59.6606,1,2.8273e-09
